title,result_link,summary,filename
Googleapi.Contentwarehouse.V1.Model.Geostoreelevationproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreElevationProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreElevationProto (google_api_content_warehouse v0.4.0)
This protocol buffer holds elevation and related data.
Attributes
-
averageElevationMeters
(type:float()
, default:nil
) - The average elevation of the feature in meters above the local mean sea level. -
peak
(type:GoogleApi.ContentWarehouse.V1.Model.GeostorePeakProto.t
, default:nil
) - Additional details for TYPE_PEAK and TYPE_VOLCANO features.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreElevationProto{ averageElevationMeters: float() | nil, peak: GoogleApi.ContentWarehouse.V1.Model.GeostorePeakProto.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreElevationProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostoreentranceproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreEntranceProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreEntranceProto (google_api_content_warehouse v0.4.0)
This protocol buffer holds entrance-specific attributes for features of type TYPE_ENTRANCE.
Attributes
-
allowance
(type:String.t
, default:nil
) - -
canEnter
(type:boolean()
, default:nil
) - DEPRECATED. Please use enter_or_exit instead. -
canExit
(type:boolean()
, default:nil
) - Whether the target can be entered through this entrance. Whether the target can be exited through this entrance.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreEntranceProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostoreentrancereferenceproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreEntranceReferenceProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreEntranceReferenceProto (google_api_content_warehouse v0.4.0)
Models a relationship between a feature and its entrance or exit.
Attributes
-
featureId
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t
, default:nil
) - Feature ID of the related entrance. References should refer to TYPE_ENTRANCE or TYPE_COMPOUND features that are entrances or exits of the referencing feature.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreEntranceReferenceProto{ featureId: GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreEntranceReferenceProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostoreestablishmentproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreEstablishmentProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreEstablishmentProto (google_api_content_warehouse v0.4.0)
This protocol buffer holds establishment-specific attributes for features of type TYPE_ESTABLISHMENT.
Attributes
-
bizbuilderReference
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreBizBuilderReferenceProto.t
, default:nil
) - Reference to BizBuilder data for this establishment. The bizbuilder_reference field indicates that a feature is claimed in CBDB (with the canonical state in MapFacts). The bizbuilder_reference is different from the social_reference's claimed_gaia_id because some BizBuilder clients will not have +Pages. All claimed businesses should have a bizbuilder_reference. -
hours
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreTimeScheduleProto.t
, default:nil
) - Regular opening hours for the establishment (weekly schedule). -
openingHours
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreOpeningHoursProto.t
, default:nil
) - Opening hours for this establishment, including regular weekly hours and exceptional hours (e.g. on holidays). NOTE: in practice, only the exceptional hours are filled in this message",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreEstablishmentProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostoreexceptionalhoursproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreExceptionalHoursProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreExceptionalHoursProto (google_api_content_warehouse v0.4.0)
An ExceptionalHoursProto holds information about exceptional (non-regular) hours for a business, such as holiday hours.
Attributes
-
hours
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreBusinessHoursProto.t
, default:nil
) - The weekly schedule to be applied for the dates that fall within the range. The schedule may contain hours only for days of the week that occur during the date range specified in the range field. -
metadata
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldMetadataProto.t
, default:nil
) - Field-level metadata for this exception. -
range
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreTimeIntervalProto.t
, default:nil
) - The dates for which this exception applies, expressed as a half open interval. For example, an exception that applies for the entire month of December 2015 should have a range December 1, 2015 to January 1, 2016. Any regular hours that start on days in this range are ignored and replaced by the exceptional hours for that day. The TimeIntervalProto for the range must be a fully specified, non-empty, and non-inverted range of dates. Concretely, the requirements are: the range must be a TYPE_RANGE interval the interval may not be inverted the endpoints of the interval must specify a year, month, and day the day_type of each endpoint must be type DAY_OF_MONTH the endpoints may not specify hour, minute, second, week, or week_type the begin endpoint must predate the end endpoint
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreExceptionalHoursProto{ hours: GoogleApi.ContentWarehouse.V1.Model.GeostoreBusinessHoursProto.t() | nil, metadata: GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldMetadataProto.t() | nil, range: GoogleApi.ContentWarehouse.V1.Model.GeostoreTimeIntervalProto.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreExceptionalHoursProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostoreexistenceproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreExistenceProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreExistenceProto (google_api_content_warehouse v0.4.0)
Attributes
-
closeReason
(type:String.t
, default:nil
) - Structured reason for the permanent closure (if any). -
closed
(type:boolean()
, default:nil
) - Indicates whether the place is closed (permanently or temporarily), i.e., not operational in the present, but was in the past. WARNING: New code should prefer go/geo-schema-reference:operational-status. -
endAsOfDate
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreDateTimeProto.t
, default:nil
) - The earliest known date of this feature's ""end"" (e.g. an establishment's permanent closure), if the actual date is unknown; i.e. the best known upper bound of the day end_date would represent. end_as_of_date must be in local (civil) time and of PRECISION_DAY. WARNING: Not necessarily consistent yet withclosed
or the ClosureAttachmentProto",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreExistenceProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeaturefieldmetadataproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProto (google_api_content_warehouse v0.4.0)
Provenance information for sub-fields of this feature - go/subfield-provenance.
Attributes
-
fieldProvenance
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProtoFieldProvenance.t)
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProto{ fieldProvenance: [ GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProtoFieldProvenance.t() ] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureFieldMetadataProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeaturefieldmetadataprotofieldprovenance,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProtoFieldProvenance.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProtoFieldProvenance (google_api_content_warehouse v0.4.0)
Attributes
-
fieldPath
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreStableFieldPathProto.t)
, default:nil
) - Represents all fields for which this SourceInfo is valid. NOTE: Field paths are rooted at FeatureProto level. -
provenance
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreProvenanceProto.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProtoFieldProvenance{ fieldPath: [GoogleApi.ContentWarehouse.V1.Model.GeostoreStableFieldPathProto.t()] | nil, provenance: GoogleApi.ContentWarehouse.V1.Model.GeostoreProvenanceProto.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureFieldMetadataProtoFieldProvenance_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeaturehistorymetadataproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureHistoryMetadataProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureHistoryMetadataProto (google_api_content_warehouse v0.4.0)
Metadata related to the history of a given feature in the Geo repository.
Attributes
-
featureBirthTimestampUs
(type:String.t
, default:nil
) - The timestamp (in microseconds since the UNIX epoch) when this feature first went live in the Geo repository. Note that this has no relation to the birth data of that geographical entity in the real world. -
lastModificationTimestampUs
(type:String.t
, default:nil
) - The timestamp (in microseconds since the UNIX epoch) of the last modification to the feature. Note this includes attachment modifications. The feature's initial creation is also considered as a modification. This is useful for those that consume features via both listening to notifications and reading from repository snapshots. This timestamp can be used to decide whether a feature in the snapshot was already seen in a more recent state through the notifications. -
removalTimestampUs
(type:String.t
, default:nil
) - The timestamp (in microseconds since the UNIX epoch) of the deletion time of the feature",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureHistoryMetadataProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeatureidforwardingsproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdForwardingsProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdForwardingsProto (google_api_content_warehouse v0.4.0)
Feature ID forwardings. There are many different types of ID forwardings, some of which are attached to live features, others to removed features. This information is available in multiple forms (with different completeness guarantees): (1) in RPC responses to read requests to the live Geo repository; (2) on disk, as part of the metadata section of features found in the (inactive) features snapshots; (3) on disk, as part of a separate feature_id_forwardings side table.
Attributes
-
duplicateOf
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t
, default:nil
) - If the feature has been marked as a DUPLICATE of another feature, this is the feature ID of that other feature. Note that the other feature may itself be removed. This field is always set. -
forwardedId
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t
, default:nil
) - The feature ID of the forwarded feature. This field is only set in case (3). -
inactiveDuplicate
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t)
, default:nil
) - If other features have been marked as DUPLICATE of this feature, this is the set of all such feature IDs",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureIdForwardingsProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeatureidlistproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdListProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdListProto (google_api_content_warehouse v0.4.0)
A simple list of feature IDs.
Attributes
-
id
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t)
, default:nil
) - The list of feature IDs. While the exact semantics of these IDs are usage-dependent, the list should never be empty or contain duplicates.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdListProto{ id: [GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t()] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureIdListProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeatureidproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto (google_api_content_warehouse v0.4.0)
A globally unique identifier associated with each feature. We use 128-bit identifiers so that we have lots of bits available to distinguish between features. The feature id currently consists of a 64-bit ""cell id"" that sometimes corresponds to the approximate centroid of the feature, plus a 64-bit fingerprint of other identifying information. See more on each respective field in its comments. Feature ids are first assigned when the data is created in MapFacts. After initial creation of the feature, they are immutable. This means that the only properties that you should rely on are that they are unique, and that cell_ids often - but not always - preserve spatial locality. The degree of locality varies as the feature undergoes geometry changes, and should not in general be considered a firm guarantee of the location of any particular feature",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureIdProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeaturemetadataproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureMetadataProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureMetadataProto (google_api_content_warehouse v0.4.0)
General metadata related to a given feature in the Geo repository.
Attributes
-
bulkUpdatable
(type:String.t
, default:nil
) - This field indicates whether the feature is subject to bulk updates. Caution must be exercised while editing such features since the changes made by the edits will be overwritten by the bulk update (if the feature is bulk updated). See go/mapfacts-abu for more information. -
coreVersionToken
(type:String.t
, default:nil
) - core_version_token is an opaque token representing the version of the core fields of the feature. This field is not updated when attachments are changed. -
featureReplacementInfo
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureReplacementInfoProto.t
, default:nil
) - Metadata for tracking when a feature is derived from or replaced by another feature or set of features. -
fieldMetadata
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureFieldMetadataProto.t
, default:nil
) - Metadata about certain repeated fields and their subfields, for which field type is not granular enough. -
forwardings
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdForwardingsProto.t
, default:nil
) - Feature ID forwardings, if applicable",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureMetadataProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeaturepropertyidproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeaturePropertyIdProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeaturePropertyIdProto (google_api_content_warehouse v0.4.0)
Message to represent a ""feature property"" as an abstract construct. Most feature properties are mapped one to one with the EditProto field types. However in some cases the EditProto field type granularity is too coarse to support use-cases that rely on feature properties (such as per-value rights tracking). When that is the case, the feature property is augmented with a secondary field.
Attributes
-
attachmentTypeId
(type:String.t
, default:nil
) - Required when field_type == ATTACHMENT. -
attributeId
(type:String.t
, default:nil
) - Required when field_type == FEATURE_ATTRIBUTE. -
fieldType
(type:String.t
, default:nil
) - -
kgPropertyId
(type:String.t
, default:nil
) - Required when field_type == KNOWLEDGE_GRAPH_PROPERTY. -
nameLanguage
(type:String.t
, default:nil
) - RESERVED
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeaturePropertyIdProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeatureproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureProto (google_api_content_warehouse v0.4.0)
Every entry in the GeoStore database is called a ""feature"". A feature is represented as a discriminated union of all the different feature types, where the actual feature type is specified by the ""type"" field. There are also various fields that are meaningful for most or all feature types, such as bounding regions and names. Every feature has a globally unique id that can be used to refer to it from other features.
Attributes
-
geopoliticalGeometry
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreGeopoliticalGeometryProto.t
, default:nil
) - Geopolitical (unsimplified) polygons for a feature for different geopolitical use cases. -
doodle
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreDoodleProto.t
, default:nil
) - DEPRECATED -
name
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreNameProto.t)
, default:nil
) - The name(s) of this feature. A feature may have different names in different languages, colloquial or ""vanity"" names, etc. -
relatedTimezone
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreTimezoneProto.t)
, default:nil
) - Contains time zones known to be associated with a feature. Most features are associated with the single time zone that contains them",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefeaturereplacementinfoproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureReplacementInfoProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureReplacementInfoProto (google_api_content_warehouse v0.4.0)
Metadata to track feature derivations and replacements. This is used to track feature provenance (particularly for road segments).
Attributes
-
derivedFrom
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t)
, default:nil
) - This feature was created to replace other features that are referenced by this field. -
replacedBy
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t)
, default:nil
) - This feature was replaced by other features that are referenced by this this field.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureReplacementInfoProto{ derivedFrom: [GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t()] | nil, replacedBy: [GoogleApi.ContentWarehouse.V1.Model.GeostoreFeatureIdProto.t()] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFeatureReplacementInfoProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefieldmetadataproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldMetadataProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldMetadataProto (google_api_content_warehouse v0.4.0)
Internal field metadata. This part is not exposed to downstream consumers of the repository (read-only clients) but is available to upstream providers to the repository (read-write clients).
Attributes
-
internal
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreInternalFieldMetadataProto.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldMetadataProto{ internal: GoogleApi.ContentWarehouse.V1.Model.GeostoreInternalFieldMetadataProto.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFieldMetadataProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefieldwithrightsproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldWithRightsProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldWithRightsProto (google_api_content_warehouse v0.4.0)
Proto used to represent rights for a feature property id. See go/geo-rights for more details. NOTE: Use google3/geostore/provenance/public/rights.h or google3/java/com/google/geostore/provenance/rights/Rights.java instead of accessing this proto directly.
Attributes
-
attributeId
(type:String.t
, default:nil
) - DEPRECATED Never set. -
featurePropertyId
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreFeaturePropertyIdProto.t
, default:nil
) - The feature property id for which this entry tracks rights. -
fieldType
(type:integer()
, default:nil
) - DEPRECATED The field type for which this entry tracks rights. There may be multiple entries for the same field type - prefer feature_property_id to uniquely identify a particular entry. -
minRightsLevel
(type:String.t
, default:nil
) - The minimum rights level among all current values for this feature property id.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFieldWithRightsProto{ attributeId: String.t() | nil, featurePropertyId: GoogleApi.ContentWarehouse.V1.Model.GeostoreFeaturePropertyIdProto.t() | nil, fieldType: integer() | nil, minRightsLevel: String.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFieldWithRightsProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostoreflowlineproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFlowLineProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFlowLineProto (google_api_content_warehouse v0.4.0)
Wrapper to hold data related to a lane’s track, extendable for future data.
Attributes
-
curvature
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreCurvatureProto.t
, default:nil
) - RESERVED -
track
(type:GoogleApi.ContentWarehouse.V1.Model.GeostoreTrackProto.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFlowLineProto{ curvature: GoogleApi.ContentWarehouse.V1.Model.GeostoreCurvatureProto.t() | nil, track: GoogleApi.ContentWarehouse.V1.Model.GeostoreTrackProto.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFlowLineProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefoodmenuitemoptionproto,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProto.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProto (google_api_content_warehouse v0.4.0)
Example: the choice of chicken, beef, or tofu for the Thai Basil dish. Each option would have its own name, price, allergen info, etc. Note: This proto stores both food and service items despite the name.
Attributes
-
allergenAbsent
(type:list(String.t)
, default:nil
) - -
allergenPresent
(type:list(String.t)
, default:nil
) - -
calories
(type:integer()
, default:nil
) - -
ingredients
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProtoIngredient.t)
, default:nil
) - Ingredients of the food dish option. -
media
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostoreMediaItemProto.t)
, default:nil
) - Photos of the food dish option. -
nameInfo
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostorePriceListNameInfoProto.t)
, default:nil
) - The repeated name_info field here is for item options with names or descriptions listed in multiple languages. When an item option has no names or descriptions, the size of the repeated field name_info may be 0. For example, when a food menu item does not have multiple options, the item option proto is used only to specify price and nutritional information, so it will not have a name_info field. There should be at most one name_info for any given language",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFoodMenuItemOptionProto_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefoodmenuitemoptionprotoingredient,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProtoIngredient.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProtoIngredient (google_api_content_warehouse v0.4.0)
This message denotes an ingredient information of a food dish.
Attributes
-
nameInfo
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostorePriceListNameInfoProto.t)
, default:nil
) - The repeated name_info field is for the ingredient in multiple languages.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProtoIngredient{ nameInfo: [GoogleApi.ContentWarehouse.V1.Model.GeostorePriceListNameInfoProto.t()] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFoodMenuItemOptionProtoIngredient_html.txt
Googleapi.Contentwarehouse.V1.Model.Geostorefoodmenuitemoptionprotoportionsize,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProtoPortionSize.html,"View Source GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProtoPortionSize (google_api_content_warehouse v0.4.0)
This message denotes the serving portion size of a food dish.
Attributes
-
quantity
(type:integer()
, default:nil
) - Required. -
unit
(type:list(GoogleApi.ContentWarehouse.V1.Model.GeostorePriceListNameInfoProto.t)
, default:nil
) - Required. The repeated name_info field is for the unit in multiple languages.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.GeostoreFoodMenuItemOptionProtoPortionSize{ quantity: integer() | nil, unit: [GoogleApi.ContentWarehouse.V1.Model.GeostorePriceListNameInfoProto.t()] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_GeostoreFoodMenuItemOptionProtoPortionSize_html.txt
